rack,sampledate,sampletime,temperature,light_intensity
2,2017-07-11,2017-07-11T05:53:00Z,11.041,688.9
2,2017-07-11,2017-07-11T06:23:00Z,11.041,1377.8
2,2017-07-11,2017-07-11T06:53:00Z,10.944,1722.2
2,2017-07-11,2017-07-11T07:23:00Z,10.944,2411.1
2,2017-07-11,2017-07-11T07:53:00Z,11.041,3616.7
2,2017-07-11,2017-07-11T08:23:00Z,10.944,3788.9
2,2017-07-11,2017-07-11T08:53:00Z,11.139,5166.7
2,2017-07-11,2017-07-11T09:23:00Z,11.139,5511.1
2,2017-07-11,2017-07-11T09:53:00Z,11.236,6544.5
2,2017-07-11,2017-07-11T10:23:00Z,11.236,7577.8
2,2017-07-11,2017-07-11T10:53:00Z,11.334,8266.7
2,2017-07-11,2017-07-11T11:23:00Z,11.334,9644.5
2,2017-07-11,2017-07-11T11:53:00Z,11.431,11022.3
2,2017-07-11,2017-07-11T12:23:00Z,11.528,8611.2
2,2017-07-11,2017-07-11T12:53:00Z,11.431,8266.7
2,2017-07-11,2017-07-11T13:23:00Z,15.378,52355.9
2,2017-07-11,2017-07-11T13:53:00Z,11.334,10677.8
2,2017-07-11,2017-07-11T14:23:00Z,11.722,19977.9
2,2017-07-11,2017-07-11T14:53:00Z,11.431,8611.2
2,2017-07-11,2017-07-11T15:23:00Z,11.431,9644.5
2,2017-07-11,2017-07-11T15:53:00Z,11.431,10677.8
2,2017-07-11,2017-07-11T16:23:00Z,11.722,10677.8
2,2017-07-11,2017-07-11T16:53:00Z,11.819,14466.8
2,2017-07-11,2017-07-11T17:23:00Z,11.916,9644.5
2,2017-07-11,2017-07-11T17:53:00Z,11.819,26178
2,2017-07-11,2017-07-11T18:23:00Z,11.916,9300.1
2,2017-07-11,2017-07-11T18:53:00Z,11.916,8611.2
2,2017-07-11,2017-07-11T19:23:00Z,11.722,2669.5
2,2017-07-11,2017-07-11T19:53:00Z,11.722,4994.5
2,2017-07-11,2017-07-11T20:23:00Z,11.819,3616.7
2,2017-07-11,2017-07-11T20:53:00Z,11.916,1463.9
2,2017-07-11,2017-07-11T21:23:00Z,10.259,9300.1
2,2017-07-11,2017-07-11T21:53:00Z,11.916,721.2
2,2017-07-11,2017-07-11T22:23:00Z,11.916,452.1
2,2017-07-11,2017-07-11T22:53:00Z,11.916,269.1
2,2017-07-11,2017-07-11T23:23:00Z,11.819,150.7
2,2017-07-11,2017-07-11T23:53:00Z,11.819,75.3
2,2017-07-12,2017-07-12T00:23:00Z,11.819,43.1
2,2017-07-12,2017-07-12T00:53:00Z,11.722,32.3
2,2017-07-12,2017-07-12T01:23:00Z,11.722,21.5
2,2017-07-12,2017-07-12T01:53:00Z,11.722,32.3
2,2017-07-12,2017-07-12T02:23:00Z,11.722,64.6
2,2017-07-12,2017-07-12T02:53:00Z,11.722,118.4
2,2017-07-12,2017-07-12T03:23:00Z,11.722,204.5
2,2017-07-12,2017-07-12T03:53:00Z,11.625,366
2,2017-07-12,2017-07-12T04:23:00Z,11.625,710.4
2,2017-07-12,2017-07-12T04:53:00Z,11.625,1463.9
2,2017-07-12,2017-07-12T05:23:00Z,11.528,1377.8
2,2017-07-12,2017-07-12T05:53:00Z,11.625,2497.2
2,2017-07-12,2017-07-12T06:23:00Z,11.625,3961.1
2,2017-07-12,2017-07-12T06:53:00Z,11.528,3444.5
2,2017-07-12,2017-07-12T07:23:00Z,11.334,3444.5
2,2017-07-12,2017-07-12T07:53:00Z,11.528,7577.8
2,2017-07-12,2017-07-12T08:23:00Z,11.431,4994.5
2,2017-07-12,2017-07-12T08:53:00Z,11.334,2755.6
2,2017-07-12,2017-07-12T09:23:00Z,11.334,3272.2
2,2017-07-12,2017-07-12T09:53:00Z,11.528,6544.5
2,2017-07-12,2017-07-12T10:23:00Z,11.528,7233.4
2,2017-07-12,2017-07-12T10:53:00Z,11.528,5511.1
2,2017-07-12,2017-07-12T11:23:00Z,11.625,8266.7
2,2017-07-12,2017-07-12T11:53:00Z,11.625,8611.2
2,2017-07-12,2017-07-12T12:23:00Z,11.528,6544.5
2,2017-07-12,2017-07-12T12:53:00Z,11.722,7577.8
2,2017-07-12,2017-07-12T13:23:00Z,11.722,8611.2
2,2017-07-12,2017-07-12T13:53:00Z,11.722,8611.2
2,2017-07-12,2017-07-12T14:23:00Z,11.819,9300.1
2,2017-07-12,2017-07-12T14:53:00Z,11.819,6200
2,2017-07-12,2017-07-12T15:23:00Z,11.625,5166.7
2,2017-07-12,2017-07-12T15:53:00Z,11.528,3961.1
2,2017-07-12,2017-07-12T16:23:00Z,11.722,5511.1
2,2017-07-12,2017-07-12T16:53:00Z,11.528,4650
2,2017-07-12,2017-07-12T17:23:00Z,11.625,3100
2,2017-07-12,2017-07-12T17:53:00Z,11.431,2238.9
2,2017-07-12,2017-07-12T18:23:00Z,11.139,2927.8
2,2017-07-12,2017-07-12T18:53:00Z,11.236,3961.1
2,2017-07-12,2017-07-12T19:23:00Z,11.431,3444.5
2,2017-07-12,2017-07-12T19:53:00Z,11.236,2325
2,2017-07-12,2017-07-12T20:23:00Z,11.236,1722.2
2,2017-07-12,2017-07-12T20:53:00Z,11.334,1356.3
2,2017-07-12,2017-07-12T21:23:00Z,11.334,990.3
2,2017-07-12,2017-07-12T21:53:00Z,11.334,721.2
2,2017-07-12,2017-07-12T22:23:00Z,11.139,247.6
2,2017-07-12,2017-07-12T22:53:00Z,11.139,118.4
2,2017-07-12,2017-07-12T23:23:00Z,11.236,64.6
2,2017-07-12,2017-07-12T23:53:00Z,11.139,32.3
2,2017-07-13,2017-07-13T00:23:00Z,11.139,10.8
2,2017-07-13,2017-07-13T00:53:00Z,11.041,0
2,2017-07-13,2017-07-13T01:23:00Z,11.041,0
2,2017-07-13,2017-07-13T01:53:00Z,11.139,0
2,2017-07-13,2017-07-13T02:23:00Z,11.139,10.8
2,2017-07-13,2017-07-13T02:53:00Z,11.139,32.3
2,2017-07-13,2017-07-13T03:23:00Z,11.236,53.8
2,2017-07-13,2017-07-13T03:53:00Z,11.236,269.1
2,2017-07-13,2017-07-13T04:23:00Z,11.236,516.7
2,2017-07-13,2017-07-13T04:53:00Z,11.139,807.3
2,2017-07-13,2017-07-13T05:23:00Z,11.139,710.4
2,2017-07-13,2017-07-13T05:53:00Z,11.139,958
2,2017-07-13,2017-07-13T06:23:00Z,11.139,2583.4
2,2017-07-13,2017-07-13T06:53:00Z,11.236,2669.5
2,2017-07-13,2017-07-13T07:23:00Z,11.236,3444.5
2,2017-07-13,2017-07-13T07:53:00Z,11.431,9644.5
2,2017-07-13,2017-07-13T08:23:00Z,11.334,6544.5
2,2017-07-13,2017-07-13T08:53:00Z,11.431,5511.1
2,2017-07-13,2017-07-13T09:23:00Z,11.528,11022.3
2,2017-07-13,2017-07-13T09:53:00Z,11.722,15155.7
2,2017-07-13,2017-07-13T10:23:00Z,12.013,27555.7
2,2017-07-13,2017-07-13T10:53:00Z,11.916,7233.4
2,2017-07-13,2017-07-13T11:23:00Z,11.916,5338.9
2,2017-07-13,2017-07-13T11:53:00Z,11.916,7577.8
2,2017-07-13,2017-07-13T12:23:00Z,12.401,15844.5
2,2017-07-13,2017-07-13T12:53:00Z,12.013,8266.7
2,2017-07-13,2017-07-13T13:23:00Z,12.304,11022.3
2,2017-07-13,2017-07-13T13:53:00Z,12.401,18600.1
2,2017-07-13,2017-07-13T14:23:00Z,12.401,10677.8
2,2017-07-13,2017-07-13T14:53:00Z,12.304,4650
2,2017-07-13,2017-07-13T15:23:00Z,12.207,3100
2,2017-07-13,2017-07-13T15:53:00Z,12.787,16533.4
2,2017-07-13,2017-07-13T16:23:00Z,12.883,10677.8
2,2017-07-13,2017-07-13T16:53:00Z,12.69,5511.1
2,2017-07-13,2017-07-13T17:23:00Z,12.98,6544.5
2,2017-07-13,2017-07-13T17:53:00Z,12.401,1237.9
2,2017-07-13,2017-07-13T18:23:00Z,12.401,882.6
2,2017-07-13,2017-07-13T18:53:00Z,12.401,1722.2
2,2017-07-13,2017-07-13T19:23:00Z,12.497,3444.5
2,2017-07-13,2017-07-13T19:53:00Z,12.497,2325
2,2017-07-13,2017-07-13T20:23:00Z,12.497,1636.1
2,2017-07-13,2017-07-13T20:53:00Z,12.497,1173.3
2,2017-07-13,2017-07-13T21:23:00Z,12.401,645.8
2,2017-07-13,2017-07-13T21:53:00Z,12.401,419.8
2,2017-07-13,2017-07-13T22:23:00Z,12.401,322.9
2,2017-07-13,2017-07-13T22:53:00Z,12.401,236.8
2,2017-07-13,2017-07-13T23:23:00Z,12.401,107.6
2,2017-07-13,2017-07-13T23:53:00Z,12.401,43.1
2,2017-07-14,2017-07-14T00:23:00Z,12.304,21.5
2,2017-07-14,2017-07-14T00:53:00Z,12.304,0
2,2017-07-14,2017-07-14T01:23:00Z,12.304,10.8
2,2017-07-14,2017-07-14T01:53:00Z,12.207,0
2,2017-07-14,2017-07-14T02:23:00Z,12.207,10.8
2,2017-07-14,2017-07-14T02:53:00Z,12.207,64.6
2,2017-07-14,2017-07-14T03:23:00Z,12.207,129.2
2,2017-07-14,2017-07-14T03:53:00Z,12.207,279.9
2,2017-07-14,2017-07-14T04:23:00Z,12.11,495.1
2,2017-07-14,2017-07-14T04:53:00Z,12.207,839.6
2,2017-07-14,2017-07-14T05:23:00Z,12.207,1377.8
2,2017-07-14,2017-07-14T05:53:00Z,12.207,1184
2,2017-07-14,2017-07-14T06:23:00Z,12.207,1980.6
2,2017-07-14,2017-07-14T06:53:00Z,12.11,1463.9
2,2017-07-14,2017-07-14T07:23:00Z,12.207,3272.2
2,2017-07-14,2017-07-14T07:53:00Z,12.207,4133.4
2,2017-07-14,2017-07-14T08:23:00Z,12.304,5511.1
2,2017-07-14,2017-07-14T08:53:00Z,12.401,8611.2
2,2017-07-14,2017-07-14T09:23:00Z,12.594,17222.3
2,2017-07-14,2017-07-14T09:53:00Z,12.594,13777.9
2,2017-07-14,2017-07-14T10:23:00Z,12.787,13777.9
2,2017-07-14,2017-07-14T10:53:00Z,12.69,13089
2,2017-07-14,2017-07-14T11:23:00Z,12.883,22044.6
2,2017-07-14,2017-07-14T11:53:00Z,12.594,8266.7
2,2017-07-14,2017-07-14T12:23:00Z,12.497,7233.4
2,2017-07-14,2017-07-14T12:53:00Z,12.98,17222.3
2,2017-07-14,2017-07-14T13:23:00Z,12.787,9300.1
2,2017-07-14,2017-07-14T13:53:00Z,12.69,8266.7
2,2017-07-14,2017-07-14T14:23:00Z,12.69,5166.7
2,2017-07-14,2017-07-14T14:53:00Z,12.69,5511.1
2,2017-07-14,2017-07-14T15:23:00Z,12.787,6544.5
2,2017-07-14,2017-07-14T15:53:00Z,12.69,5338.9
2,2017-07-14,2017-07-14T16:23:00Z,12.787,4305.6
2,2017-07-14,2017-07-14T16:53:00Z,12.883,2755.6
2,2017-07-14,2017-07-14T17:23:00Z,12.883,2755.6
2,2017-07-14,2017-07-14T17:53:00Z,12.883,3100
2,2017-07-14,2017-07-14T18:23:00Z,12.883,2755.6
2,2017-07-14,2017-07-14T18:53:00Z,12.883,2066.7
2,2017-07-14,2017-07-14T19:23:00Z,12.883,1054.9
2,2017-07-14,2017-07-14T19:53:00Z,12.883,871.9
2,2017-07-14,2017-07-14T20:23:00Z,12.883,721.2
2,2017-07-14,2017-07-14T20:53:00Z,12.883,914.9
2,2017-07-14,2017-07-14T21:23:00Z,12.883,1097.9
2,2017-07-14,2017-07-14T21:53:00Z,12.883,592
2,2017-07-14,2017-07-14T22:23:00Z,12.883,355.2
2,2017-07-14,2017-07-14T22:53:00Z,12.787,183
2,2017-07-14,2017-07-14T23:23:00Z,12.787,96.9
2,2017-07-14,2017-07-14T23:53:00Z,12.787,43.1
2,2017-07-15,2017-07-15T00:23:00Z,12.69,10.8
2,2017-07-15,2017-07-15T00:53:00Z,12.69,10.8
2,2017-07-15,2017-07-15T01:23:00Z,12.69,0
2,2017-07-15,2017-07-15T01:53:00Z,12.69,0
2,2017-07-15,2017-07-15T02:23:00Z,12.69,10.8
2,2017-07-15,2017-07-15T02:53:00Z,12.69,21.5
2,2017-07-15,2017-07-15T03:23:00Z,12.69,86.1
2,2017-07-15,2017-07-15T03:53:00Z,12.594,183
2,2017-07-15,2017-07-15T04:23:00Z,12.594,688.9
2,2017-07-15,2017-07-15T04:53:00Z,12.594,807.3
2,2017-07-15,2017-07-15T05:23:00Z,12.594,753.5
2,2017-07-15,2017-07-15T05:53:00Z,12.69,1550
2,2017-07-15,2017-07-15T06:23:00Z,12.69,753.5
2,2017-07-15,2017-07-15T06:53:00Z,12.594,1173.3
2,2017-07-15,2017-07-15T07:23:00Z,12.69,1001
2,2017-07-15,2017-07-15T07:53:00Z,12.69,2238.9
2,2017-07-15,2017-07-15T08:23:00Z,12.69,1808.3
2,2017-07-15,2017-07-15T08:53:00Z,12.69,1463.9
2,2017-07-15,2017-07-15T09:23:00Z,12.787,4994.5
2,2017-07-15,2017-07-15T09:53:00Z,12.883,5511.1
2,2017-07-15,2017-07-15T10:23:00Z,12.883,3961.1
2,2017-07-15,2017-07-15T10:53:00Z,12.98,6200
2,2017-07-15,2017-07-15T11:23:00Z,13.173,8611.2
2,2017-07-15,2017-07-15T11:53:00Z,13.365,10677.8
2,2017-07-15,2017-07-15T12:23:00Z,13.365,8266.7
2,2017-07-15,2017-07-15T12:53:00Z,13.173,7233.4
2,2017-07-15,2017-07-15T13:23:00Z,13.076,5166.7
2,2017-07-15,2017-07-15T13:53:00Z,13.076,5166.7
2,2017-07-15,2017-07-15T14:23:00Z,13.173,5166.7
2,2017-07-15,2017-07-15T14:53:00Z,13.365,10333.4
2,2017-07-15,2017-07-15T15:23:00Z,13.365,8611.2
2,2017-07-15,2017-07-15T15:53:00Z,13.461,10333.4
2,2017-07-15,2017-07-15T16:23:00Z,13.365,8611.2
2,2017-07-15,2017-07-15T16:53:00Z,13.269,5511.1
2,2017-07-15,2017-07-15T17:23:00Z,13.365,3788.9
2,2017-07-15,2017-07-15T17:53:00Z,13.461,6544.5
2,2017-07-15,2017-07-15T18:23:00Z,13.365,5166.7
2,2017-07-15,2017-07-15T18:53:00Z,13.365,3788.9
2,2017-07-15,2017-07-15T19:23:00Z,13.365,2755.6
2,2017-07-15,2017-07-15T19:53:00Z,13.269,2066.7
2,2017-07-15,2017-07-15T20:23:00Z,13.269,2583.4
2,2017-07-15,2017-07-15T20:53:00Z,13.173,958
2,2017-07-15,2017-07-15T21:23:00Z,13.173,871.9
2,2017-07-15,2017-07-15T21:53:00Z,13.076,236.8
2,2017-07-15,2017-07-15T22:23:00Z,13.076,107.6
2,2017-07-15,2017-07-15T22:53:00Z,12.98,64.6
2,2017-07-15,2017-07-15T23:23:00Z,12.98,53.8
2,2017-07-15,2017-07-15T23:53:00Z,12.883,21.5
2,2017-07-16,2017-07-16T00:23:00Z,12.883,0
2,2017-07-16,2017-07-16T00:53:00Z,12.787,0
2,2017-07-16,2017-07-16T01:23:00Z,12.69,0
2,2017-07-16,2017-07-16T01:53:00Z,12.594,0
2,2017-07-16,2017-07-16T02:23:00Z,12.594,10.8
2,2017-07-16,2017-07-16T02:53:00Z,12.497,53.8
2,2017-07-16,2017-07-16T03:23:00Z,12.497,129.2
2,2017-07-16,2017-07-16T03:53:00Z,12.497,322.9
2,2017-07-16,2017-07-16T04:23:00Z,12.497,602.8
2,2017-07-16,2017-07-16T04:53:00Z,12.497,1054.9
2,2017-07-16,2017-07-16T05:23:00Z,12.497,1636.1
2,2017-07-16,2017-07-16T05:53:00Z,12.497,1550
2,2017-07-16,2017-07-16T06:23:00Z,12.497,2755.6
2,2017-07-16,2017-07-16T06:53:00Z,12.594,5511.1
2,2017-07-16,2017-07-16T07:23:00Z,12.594,5166.7
2,2017-07-16,2017-07-16T07:53:00Z,12.69,7233.4
2,2017-07-16,2017-07-16T08:23:00Z,12.594,3272.2
2,2017-07-16,2017-07-16T08:53:00Z,12.69,14466.8
2,2017-07-16,2017-07-16T09:23:00Z,12.69,19289
2,2017-07-16,2017-07-16T09:53:00Z,12.787,8266.7
2,2017-07-16,2017-07-16T10:23:00Z,12.594,5166.7
2,2017-07-16,2017-07-16T10:53:00Z,12.304,5511.1
2,2017-07-16,2017-07-16T11:23:00Z,12.69,11711.2
2,2017-07-16,2017-07-16T11:53:00Z,12.594,5511.1
2,2017-07-16,2017-07-16T12:23:00Z,12.594,6200
2,2017-07-16,2017-07-16T12:53:00Z,12.594,5338.9
2,2017-07-16,2017-07-16T13:23:00Z,12.497,5338.9
2,2017-07-16,2017-07-16T13:53:00Z,12.497,2927.8
2,2017-07-16,2017-07-16T14:23:00Z,12.497,2927.8
2,2017-07-16,2017-07-16T14:53:00Z,12.497,4477.8
2,2017-07-16,2017-07-16T15:23:00Z,12.497,5511.1
2,2017-07-16,2017-07-16T15:53:00Z,12.497,5166.7
2,2017-07-16,2017-07-16T16:23:00Z,12.401,3788.9
2,2017-07-16,2017-07-16T16:53:00Z,12.304,3100
2,2017-07-16,2017-07-16T17:23:00Z,12.304,2497.2
2,2017-07-16,2017-07-16T17:53:00Z,12.304,3100
2,2017-07-16,2017-07-16T18:23:00Z,12.304,1097.9
2,2017-07-16,2017-07-16T18:53:00Z,12.304,1894.5
2,2017-07-16,2017-07-16T19:23:00Z,12.304,1636.1
2,2017-07-16,2017-07-16T19:53:00Z,12.207,775
2,2017-07-16,2017-07-16T20:23:00Z,12.207,710.4
2,2017-07-16,2017-07-16T20:53:00Z,12.207,193.8
2,2017-07-16,2017-07-16T21:23:00Z,12.207,290.6
2,2017-07-16,2017-07-16T21:53:00Z,12.207,312.2
2,2017-07-16,2017-07-16T22:23:00Z,12.11,419.8
2,2017-07-16,2017-07-16T22:53:00Z,12.11,150.7
2,2017-07-16,2017-07-16T23:23:00Z,12.013,43.1
2,2017-07-16,2017-07-16T23:53:00Z,12.013,10.8
2,2017-07-17,2017-07-17T00:23:00Z,12.11,0
2,2017-07-17,2017-07-17T00:53:00Z,12.013,0
2,2017-07-17,2017-07-17T01:23:00Z,12.013,0
2,2017-07-17,2017-07-17T01:53:00Z,12.013,0
2,2017-07-17,2017-07-17T02:23:00Z,11.916,0
2,2017-07-17,2017-07-17T02:53:00Z,11.819,32.3
2,2017-07-17,2017-07-17T03:23:00Z,11.625,64.6
2,2017-07-17,2017-07-17T03:53:00Z,11.528,172.2
2,2017-07-17,2017-07-17T04:23:00Z,11.431,473.6
2,2017-07-17,2017-07-17T04:53:00Z,11.431,581.3
2,2017-07-17,2017-07-17T05:23:00Z,11.431,1280.9
2,2017-07-17,2017-07-17T05:53:00Z,11.431,2152.8
2,2017-07-17,2017-07-17T06:23:00Z,11.334,1722.2
2,2017-07-17,2017-07-17T06:53:00Z,11.334,2497.2
2,2017-07-17,2017-07-17T07:23:00Z,11.431,3272.2
2,2017-07-17,2017-07-17T07:53:00Z,11.625,8611.2
2,2017-07-17,2017-07-17T08:23:00Z,11.819,9300.1
2,2017-07-17,2017-07-17T08:53:00Z,11.916,11711.2
2,2017-07-17,2017-07-17T09:23:00Z,12.013,15155.7
2,2017-07-17,2017-07-17T09:53:00Z,11.722,6200
2,2017-07-17,2017-07-17T10:23:00Z,11.916,7577.8
2,2017-07-17,2017-07-17T10:53:00Z,11.916,7577.8
2,2017-07-17,2017-07-17T11:23:00Z,11.916,7233.4
2,2017-07-17,2017-07-17T11:53:00Z,11.916,5166.7
2,2017-07-17,2017-07-17T12:23:00Z,12.013,10333.4
2,2017-07-17,2017-07-17T12:53:00Z,12.207,7577.8
2,2017-07-17,2017-07-17T13:23:00Z,12.304,8266.7
2,2017-07-17,2017-07-17T13:53:00Z,12.401,14466.8
2,2017-07-17,2017-07-17T14:23:00Z,12.401,15844.5
2,2017-07-17,2017-07-17T14:53:00Z,12.497,9644.5
2,2017-07-17,2017-07-17T15:23:00Z,12.594,8611.2
2,2017-07-17,2017-07-17T15:53:00Z,12.594,9644.5
2,2017-07-17,2017-07-17T16:23:00Z,12.497,5511.1
2,2017-07-17,2017-07-17T16:53:00Z,12.497,6200
2,2017-07-17,2017-07-17T17:23:00Z,12.401,4133.4
2,2017-07-17,2017-07-17T17:53:00Z,12.594,4822.3
2,2017-07-17,2017-07-17T18:23:00Z,12.594,4477.8
2,2017-07-17,2017-07-17T18:53:00Z,12.594,3616.7
2,2017-07-17,2017-07-17T19:23:00Z,12.69,2927.8
2,2017-07-17,2017-07-17T19:53:00Z,12.69,2325
2,2017-07-17,2017-07-17T20:23:00Z,12.594,1334.7
2,2017-07-17,2017-07-17T20:53:00Z,12.594,1550
2,2017-07-17,2017-07-17T21:23:00Z,12.594,699.7
2,2017-07-17,2017-07-17T21:53:00Z,12.594,688.9
2,2017-07-17,2017-07-17T22:23:00Z,12.497,215.3
2,2017-07-17,2017-07-17T22:53:00Z,12.497,75.3
2,2017-07-17,2017-07-17T23:23:00Z,12.497,10.8
2,2017-07-17,2017-07-17T23:53:00Z,12.497,0
2,2017-07-18,2017-07-18T00:23:00Z,12.497,0
2,2017-07-18,2017-07-18T00:53:00Z,12.497,0
2,2017-07-18,2017-07-18T01:23:00Z,12.497,0
2,2017-07-18,2017-07-18T01:53:00Z,12.497,0
2,2017-07-18,2017-07-18T02:23:00Z,12.497,0
2,2017-07-18,2017-07-18T02:53:00Z,12.497,32.3
2,2017-07-18,2017-07-18T03:23:00Z,12.497,96.9
2,2017-07-18,2017-07-18T03:53:00Z,12.401,161.5
2,2017-07-18,2017-07-18T04:23:00Z,12.304,484.4
2,2017-07-18,2017-07-18T04:53:00Z,12.304,936.5
2,2017-07-18,2017-07-18T05:23:00Z,12.207,828.8
2,2017-07-18,2017-07-18T05:53:00Z,12.207,1636.1
2,2017-07-18,2017-07-18T06:23:00Z,12.207,2497.2
2,2017-07-18,2017-07-18T06:53:00Z,12.304,3788.9
2,2017-07-18,2017-07-18T07:23:00Z,12.304,3788.9
2,2017-07-18,2017-07-18T07:53:00Z,12.401,5166.7
2,2017-07-18,2017-07-18T08:23:00Z,12.497,7233.4
2,2017-07-18,2017-07-18T08:53:00Z,12.497,12400.1
2,2017-07-18,2017-07-18T09:23:00Z,12.401,3788.9
2,2017-07-18,2017-07-18T09:53:00Z,12.401,3272.2
2,2017-07-18,2017-07-18T10:23:00Z,12.401,3100
2,2017-07-18,2017-07-18T10:53:00Z,12.401,2669.5
2,2017-07-18,2017-07-18T11:23:00Z,12.401,3272.2
2,2017-07-18,2017-07-18T11:53:00Z,12.497,4133.4
2,2017-07-18,2017-07-18T12:23:00Z,12.594,6200
2,2017-07-18,2017-07-18T12:53:00Z,12.594,5511.1
2,2017-07-18,2017-07-18T13:23:00Z,12.497,3616.7
2,2017-07-18,2017-07-18T13:53:00Z,12.401,3100
2,2017-07-18,2017-07-18T14:23:00Z,12.401,1377.8
2,2017-07-18,2017-07-18T14:53:00Z,12.401,1980.6
2,2017-07-18,2017-07-18T15:23:00Z,12.401,1808.3
2,2017-07-18,2017-07-18T15:53:00Z,12.401,2411.1
2,2017-07-18,2017-07-18T16:23:00Z,12.401,1377.8
2,2017-07-18,2017-07-18T16:53:00Z,12.401,1463.9
2,2017-07-18,2017-07-18T17:23:00Z,12.401,936.5
2,2017-07-18,2017-07-18T17:53:00Z,12.497,1033.3
2,2017-07-18,2017-07-18T18:23:00Z,12.497,581.3
2,2017-07-18,2017-07-18T18:53:00Z,12.401,624.3
2,2017-07-18,2017-07-18T19:23:00Z,12.304,462.9
2,2017-07-18,2017-07-18T19:53:00Z,12.304,236.8
2,2017-07-18,2017-07-18T20:23:00Z,12.304,64.6
2,2017-07-18,2017-07-18T20:53:00Z,12.401,64.6
2,2017-07-18,2017-07-18T21:23:00Z,12.69,53.8
2,2017-07-18,2017-07-18T21:53:00Z,12.594,32.3
2,2017-07-18,2017-07-18T22:23:00Z,12.594,10.8
2,2017-07-18,2017-07-18T22:53:00Z,12.497,10.8
2,2017-07-18,2017-07-18T23:23:00Z,12.497,0
2,2017-07-18,2017-07-18T23:53:00Z,12.69,0
2,2017-07-19,2017-07-19T00:23:00Z,12.594,0
2,2017-07-19,2017-07-19T00:53:00Z,12.497,0
2,2017-07-19,2017-07-19T01:23:00Z,12.497,0
2,2017-07-19,2017-07-19T01:53:00Z,12.497,0
2,2017-07-19,2017-07-19T02:23:00Z,12.497,0
2,2017-07-19,2017-07-19T02:53:00Z,12.401,0
2,2017-07-19,2017-07-19T03:23:00Z,12.401,0
2,2017-07-19,2017-07-19T03:53:00Z,12.594,10.8
2,2017-07-19,2017-07-19T04:23:00Z,12.497,43.1
2,2017-07-19,2017-07-19T04:53:00Z,12.207,86.1
2,2017-07-19,2017-07-19T05:23:00Z,12.207,172.2
2,2017-07-19,2017-07-19T05:53:00Z,12.207,279.9
2,2017-07-19,2017-07-19T06:23:00Z,12.207,247.6
2,2017-07-19,2017-07-19T06:53:00Z,12.11,527.4
2,2017-07-19,2017-07-19T07:23:00Z,12.207,796.5
2,2017-07-19,2017-07-19T07:53:00Z,12.207,1377.8
2,2017-07-19,2017-07-19T08:23:00Z,12.11,1345.5
2,2017-07-19,2017-07-19T08:53:00Z,12.11,1227.1
2,2017-07-19,2017-07-19T09:23:00Z,12.207,1184
2,2017-07-19,2017-07-19T09:53:00Z,12.304,1808.3
2,2017-07-19,2017-07-19T10:23:00Z,12.401,1463.9
2,2017-07-19,2017-07-19T10:53:00Z,12.401,2583.4
2,2017-07-19,2017-07-19T11:23:00Z,12.594,2497.2
2,2017-07-19,2017-07-19T11:53:00Z,12.69,3100
2,2017-07-19,2017-07-19T12:23:00Z,12.787,3444.5
2,2017-07-19,2017-07-19T12:53:00Z,12.883,3961.1
2,2017-07-19,2017-07-19T13:23:00Z,12.98,5511.1
2,2017-07-19,2017-07-19T13:53:00Z,13.076,7233.4
2,2017-07-19,2017-07-19T14:23:00Z,13.076,3444.5
2,2017-07-19,2017-07-19T14:53:00Z,12.98,2238.9
2,2017-07-19,2017-07-19T15:23:00Z,12.98,3961.1
2,2017-07-19,2017-07-19T15:53:00Z,12.497,2927.8
2,2017-07-19,2017-07-19T16:23:00Z,12.594,2497.2
2,2017-07-19,2017-07-19T16:53:00Z,12.594,1722.2
2,2017-07-19,2017-07-19T17:23:00Z,12.594,1291.7
2,2017-07-19,2017-07-19T17:53:00Z,12.69,1033.3
2,2017-07-19,2017-07-19T18:23:00Z,12.69,742.7
2,2017-07-19,2017-07-19T18:53:00Z,12.787,430.6
2,2017-07-19,2017-07-19T19:23:00Z,12.69,495.1
2,2017-07-19,2017-07-19T19:53:00Z,12.69,473.6
2,2017-07-19,2017-07-19T20:23:00Z,12.69,613.5
2,2017-07-19,2017-07-19T20:53:00Z,12.69,452.1
2,2017-07-19,2017-07-19T21:23:00Z,12.883,484.4
2,2017-07-19,2017-07-19T21:53:00Z,13.076,322.9
2,2017-07-19,2017-07-19T22:23:00Z,13.173,139.9
2,2017-07-19,2017-07-19T22:53:00Z,13.173,53.8
2,2017-07-19,2017-07-19T23:23:00Z,13.173,21.5
2,2017-07-19,2017-07-19T23:53:00Z,13.076,0
2,2017-07-20,2017-07-20T00:23:00Z,13.076,0
2,2017-07-20,2017-07-20T00:53:00Z,13.076,0
2,2017-07-20,2017-07-20T01:23:00Z,12.98,0
2,2017-07-20,2017-07-20T01:53:00Z,12.883,0
2,2017-07-20,2017-07-20T02:23:00Z,12.883,0
2,2017-07-20,2017-07-20T02:53:00Z,12.883,10.8
2,2017-07-20,2017-07-20T03:23:00Z,12.883,43.1
2,2017-07-20,2017-07-20T03:53:00Z,12.883,107.6
2,2017-07-20,2017-07-20T04:23:00Z,12.787,193.8
2,2017-07-20,2017-07-20T04:53:00Z,12.787,193.8
2,2017-07-20,2017-07-20T05:23:00Z,12.787,355.2
2,2017-07-20,2017-07-20T05:53:00Z,12.787,785.8
